Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.617950324292453,0.19424977538185084,2.439786277283751,0.21422797089733225
2,2.4270422703279424,0.23180592991913745,2.342482718712106,0.24575586095392077
3,2.346474196990117,0.2583108715184187,2.311428307523242,0.25949878738884397
4,2.313773830581761,0.26675651392632527,2.2604931127475747,0.2853678253839935
5,2.260539329234052,0.27978436657681943,2.2046038566718877,0.27809215844785773
6,2.2051167312443845,0.29613656783468106,2.191230002968371,0.30638641875505257
7,2.1481869103773583,0.30988319856244384,2.1870427050702306,0.2950687146321746
8,2.077189325022462,0.3394429469901168,2.1019961111181287,0.3322554567502021
9,2.0099751516172506,0.361455525606469,2.0705444039889853,0.33629749393694425
10,1.9365383535489669,0.38113207547169814,2.049383510382983,0.3556992724333064
11,1.9041068269878707,0.3954177897574124,2.0041365750682094,0.3605497170573969
12,1.7481325106693621,0.43791554357592094,2.0154562528420574,0.375909458367017
13,1.6321619847821205,0.4765498652291105,1.9356185185302142,0.4058205335489086
14,1.554440420035939,0.4980233602875112,1.9195571443007275,0.40016168148746967
15,1.4194440349842767,0.5422282120395328,1.8910965052167543,0.44300727566693615
16,1.3079213871574573,0.5786163522012578,1.929689276285873,0.4219886822958771
17,1.2294546341531896,0.6058400718778078,1.9304532765763944,0.4316895715440582
18,0.9658154867194519,0.682659478885894,1.9824398352238277,0.459983831851253
19,0.8096376102032794,0.7334231805929919,2.0138187146321744,0.4349232012934519
20,0.668690160321204,0.7812219227313567,2.0717672781300527,0.44704931285367827
21,0.603976223817947,0.8031446540880504,2.1255918979259296,0.4510913500404204
22,0.5308482757047395,0.826325247079964,2.176092494757983,0.45917542441390463
23,0.5093971108490566,0.8341419586702605,2.196070184607417,0.459983831851253
24,0.4763842970855795,0.8450134770889488,2.2200962273266978,0.4648342764753436
25,0.466979640470575,0.8459119496855346,2.212626353135105,0.4664510913500404
