Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.6313029958445644,0.19712488769092543,2.4769696641951295,0.23362974939369444
2,2.489131640274034,0.22012578616352202,2.4199143751263135,0.2433306386418755
3,2.407541554357592,0.24707996406109614,2.3313327749216857,0.25788197251414713
4,2.3380485596361185,0.2707097933513028,2.2853743384321947,0.2789005658852061
5,2.2661300398697213,0.27897574123989216,2.2367897619619037,0.2950687146321746
6,2.2146268530997304,0.2950584007187781,2.2399077357644503,0.2910266774454325
7,2.1629815251572326,0.3115902964959569,2.201930151702708,0.31366208569118836
8,2.1005483841531896,0.33656783468104223,2.1474546218168955,0.3257881972514147
9,2.021280463836478,0.3655884995507637,2.074843805262227,0.3597413096200485
10,1.919641979728212,0.3905660377358491,2.0629316374671585,0.3726758286176233
11,1.8086120002246182,0.42632524707996405,2.000914984589733,0.3880355699272433
12,1.6992468272686434,0.4546271338724169,1.954922009208266,0.41390460792239286
13,1.588392506176999,0.497214734950584,1.9648802625429467,0.41390460792239286
14,1.449626396844115,0.5352201257861635,1.9247350176207558,0.4316895715440582
15,1.348182698787062,0.5686433063791554,1.877952384486156,0.43007275666936134
16,1.1967316304469902,0.6103324348607367,1.92645031767886,0.444624090541633
17,1.0856686601527403,0.6521114106019766,1.9518275218522636,0.42522231204527083
18,0.9627247936320755,0.6862533692722372,1.9377309171635004,0.4737267582861762
19,0.9207122501123091,0.7077268643306379,1.967262853994038,0.45270816491511723
20,0.8233473895159479,0.7337825696316262,1.955632128827304,0.45270816491511723
21,0.7373618071933963,0.7616352201257862,1.97430188017886,0.4664510913500404
22,0.6506713976864331,0.7900269541778976,2.0470885490349637,0.45917542441390463
23,0.6114610094480009,0.8035040431266847,2.0842823962964836,0.45755860953920774
24,0.5568085621630727,0.8220125786163522,2.0591838716400566,0.45917542441390463
25,0.487098889894991,0.8445642407906558,2.236485424982316,0.45755860953920774
