Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.6569293708485833,0.1942975916135737,2.5657370360538025,0.2127831715210356
2,2.5354236562965977,0.23609416655370294,2.4869201067581916,0.2580906148867314
3,2.439322951967828,0.27364330577018664,2.369087095785295,0.30906148867313915
4,2.3674536707559533,0.29501604084767974,2.3073491463769216,0.32524271844660196
5,2.287015915175546,0.3277303330170349,2.2445451557443366,0.3511326860841424
6,2.221481780364647,0.3505490036600244,2.1682225693390977,0.3818770226537217
7,2.155237915706475,0.37458768243640145,2.103373012110639,0.4021035598705502
8,2.095001426166915,0.39379151416565,2.0585092093952264,0.4231391585760518
9,2.028391135454792,0.4232524513126384,1.9893042308227145,0.4603559870550162
10,1.9568946345058966,0.45429488048438843,1.940548992465615,0.4830097087378641
11,1.891356263555646,0.4819032126880846,1.876147223907767,0.5064724919093851
12,1.8258602539989155,0.5102796981609508,1.7960428281123584,0.5364077669902912
13,1.7498021369910985,0.5443947404093805,1.846047213162419,0.5275080906148867
14,1.6895280517147893,0.5682526772400704,1.7428893055344863,0.5703883495145631
15,1.6293102717907009,0.5953187836067055,1.7076119728458738,0.5841423948220065
16,1.5648270525507206,0.6221589625412317,1.6491280466221683,0.6084142394822006
17,1.515504799545886,0.6446613347792689,1.6709764597871157,0.5995145631067961
18,1.4581174667321857,0.6663955537481361,1.696216373381877,0.5825242718446602
19,1.398248815293028,0.6920609100356966,1.6411784644265777,0.6262135922330098
20,1.3497272808786318,0.7138854999774072,1.6055396613951254,0.639967637540453
21,1.2991838724526683,0.7372463964574578,1.5541107276496764,0.6537216828478964
22,1.2557152580091275,0.756721341105237,1.555639174378034,0.6650485436893204
