Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.5188130478740227,0.20161764041389907,2.377096330463693,0.25
2,2.313795552618499,0.2624824906240116,2.26690910857858,0.28640776699029125
3,2.1668694718381456,0.30247164610727034,2.0833226669953477,0.33980582524271846
4,2.034714279460937,0.34029189824228456,2.0125137872294703,0.34627831715210355
5,1.9175529023202746,0.3757173195969455,1.8639394025586569,0.39239482200647247
6,1.7916431913944242,0.41439609597397314,1.7981196036230784,0.4231391585760518
7,1.6581629699290588,0.46455198590212826,1.6883679238723706,0.4587378640776699
8,1.5021081853508653,0.5138493515882698,1.577946240076355,0.5040453074433657
9,1.3426444558820207,0.5694726853734581,1.4901449950381775,0.5347896440129449
10,1.18190838430821,0.6178211558447426,1.3746159130701354,0.5792880258899676
11,1.0176317827651258,0.6714111427409516,1.317320592195085,0.610032362459547
12,0.8752569042011206,0.7183588631331617,1.2839086835052589,0.6286407766990292
13,0.7173833596679996,0.7699606886268131,1.3051098079743122,0.6140776699029126
14,0.605386057029732,0.8022231259319507,1.334867804567405,0.6326860841423948
15,0.37632132246622385,0.8799873480638019,1.3358156272122774,0.6488673139158576
16,0.2858205737285934,0.9092223577786814,1.3721848768709546,0.6634304207119741
17,0.20530586161662373,0.9374632867922823,1.3453418521819378,0.6779935275080906
18,0.17090126159290137,0.9496181826397361,1.4094233343130562,0.6593851132686084
19,0.13940502496145113,0.9596041751389454,1.3823533536546824,0.6715210355987055
20,0.12775631467172743,0.9635353124576386,1.4209693488951254,0.6658576051779935
21,0.11166094876107044,0.9688220143689846,1.4115562068605887,0.6723300970873787
22,0.1092267130594528,0.9683249740183453,1.4173790397767496,0.6666666666666666
23,0.09904964199327301,0.973114635579052,1.441466890106695,0.6723300970873787
24,0.09348232894469297,0.9746057566309702,1.4202897648981088,0.6763754045307443
