Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.5898570867026054,0.1999101527403414,2.4531962488000203,0.2231204527081649
2,2.4230163409703502,0.23369272237196764,2.3659952174489693,0.2465642683912692
3,2.391829339341869,0.24195867026055706,2.3523709074373484,0.2562651576394503
4,2.3310594255390837,0.261455525606469,2.267267669702405,0.2716248989490703
5,2.3020996532457323,0.2640610961365678,2.244920019768088,0.2877930476960388
6,2.2718607858827493,0.27313566936208444,2.2098577155542642,0.28294260307194824
7,2.184918646114106,0.30071877807726866,2.212176558079022,0.30234438156831045
8,2.1150776687443846,0.3233602875112309,2.104383636696645,0.3403395311236863
9,2.035731658524259,0.3510332434860737,2.103958314912591,0.34761519805982216
10,1.9568733153638813,0.3778975741239892,2.0390285532033143,0.3807599029911075
11,1.8601488797169812,0.4051212938005391,2.0768514030290017,0.35246564268391267
12,1.7511592402291105,0.4358490566037736,1.9440294295043452,0.40662894098625707
13,1.6309297436545374,0.4788858939802336,1.9250016578668148,0.4082457558609539
14,1.5179950724393532,0.5146451033243487,1.9468162246741108,0.41632983023443815
15,1.4071553164308177,0.5434860736747529,1.8980773086979588,0.444624090541633
16,1.2792988930536837,0.5872416891284816,1.8956341261620857,0.44543249797898143
17,1.170477541694744,0.6166217430368374,1.8790321689318916,0.44704931285367827
18,1.0439016172506739,0.6584905660377358,1.9586826037666734,0.4510913500404204
19,0.9735632335186433,0.6790655884995508,1.940208046496059,0.4421988682295877
20,0.708097045569407,0.7707996406109614,2.039046118696948,0.46321746160064675
21,0.5917463797871743,0.8053009883198562,2.0221181143264957,0.4696847210994341
22,0.4683884174247529,0.8455525606469003,2.127835741713824,0.4785772029102668
23,0.42002782281839623,0.8637017070979335,2.1701332530188964,0.49151172190784154
24,0.3562579406025382,0.8832884097035041,2.2232927524378536,0.49070331447049315
25,0.33119064289925876,0.8907457322551662,2.289789593017381,0.4793856103476152
