Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.6433799026252767,0.2017983823595861,2.5384849375505665,0.23786407766990292
2,2.4971561384483305,0.24739053815914328,2.3988963500581515,0.2872168284789644
3,2.4003061669716685,0.2834937418101306,2.3609785061438107,0.2977346278317152
4,2.320001143757625,0.31476209841398944,2.2612889360841426,0.34627831715210355
5,2.2552847603474766,0.33446297049387735,2.2390525842561693,0.34385113268608414
6,2.2000846874858797,0.3567394152998057,2.1571416268456716,0.37216828478964403
7,2.1455387451425603,0.3754462066784149,2.0866934273235236,0.39967637540453077
8,2.0814118911255703,0.4018345307487235,2.0640331873230178,0.4021035598705502
9,2.024905322285482,0.4268672902263793,1.9965919074888754,0.44093851132686085
10,1.9598249839026705,0.45307487235100086,1.9321194250606797,0.4773462783171521
11,1.8987227333830374,0.47598391396683387,1.9033702862687096,0.4911003236245955
12,1.8274818128417152,0.512132303104243,1.8687337239583333,0.5016181229773463
13,1.762059582712033,0.5389724820387691,1.7877106404227345,0.5347896440129449
14,1.6993361263612128,0.5646830238127514,1.7496752692657767,0.5606796116504854
15,1.6311187502824094,0.5916587592065429,1.7241629690028317,0.5841423948220065
16,1.5729150781144097,0.618137454249695,1.7338934345924353,0.5776699029126213
17,1.5180547789300076,0.6477339478559486,1.6915468876415858,0.598705501618123
18,1.463384223487416,0.6701911346075641,1.6202178263741405,0.6310679611650486
19,1.3960348147112647,0.6969409425692468,1.6710505315786812,0.610032362459547
20,1.3527262910340698,0.7165966291627129,1.6360486471923037,0.6262135922330098
21,1.303853421812164,0.7349871221363699,1.582512321595621,0.6407766990291263
22,1.265319380196331,0.7530161312186525,1.6430172225804005,0.6286407766990292
